id,has_city,acquisition_campaign,use_case,source,created_date
kwkmx5p1,False,VirtualMeetups,Corporate Events,Outbound,2019-10-17
p86gp515,True,Other,Corporate Events,Inbound,2019-10-17
et18tshv,True,Other,Corporate Events,Outbound,2019-10-17
83lwo36u,True,VirtualMeetups,Other,Outbound,2019-10-17
hemcdsa9,False,Other,Other,Outbound,2019-10-17
u52eqwt2,False,Other,Other,Outbound,2019-10-17
1y74fy49,False,Other,Corporate Events,Inbound,2019-10-17
dr2842mx,True,Other,Corporate Events,Inbound,2019-10-17
d3aid0in,True,Other,Other,Outbound,2019-10-17
kvx58zcl,False,Other,Corporate Events,Outbound,2019-10-17
8jtyiale,False,TradeShow,Corporate Events,Outbound,2019-10-17
9wj3217m,True,Other,Corporate Events,Inbound,2019-10-17
uhuzd581,False,VirtualMeetups,Corporate Events,Outbound,2019-10-17
8uof0btu,True,Other,Corporate Events,Outbound,2019-10-17
73kw2i16,True,Other,Corporate Events,Inbound,2019-10-17
ttp16jpn,True,Other,Corporate Events,Outbound,2019-10-17
wi4bnqkn,False,Other,Other,Outbound,2019-10-17
1clvgrin,False,VirtualMeetups,Corporate Events,Outbound,2019-10-17
s27tn1rl,True,Other,Other,Outbound,2019-10-17
j75bqwz2,True,TradeShow,Other,Outbound,2019-10-17
qjvkxox8,True,Other,Corporate Events,Outbound,2019-10-17
3v8aw9y3,True,Other,Other,Outbound,2019-10-17
bck00s2m,True,Other,Other,Outbound,2019-10-18
tgfxinm7,True,Other,Corporate Events,Inbound,2019-10-18
cgoh4p55,False,Other,Corporate Events,Outbound,2019-10-18
hibapw3v,True,Other,Corporate Events,Inbound,2019-10-18
lkcazghn,True,Other,Corporate Events,Inbound,2019-10-18
bo1dgk75,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
o0o4bify,False,Other,Corporate Events,Inbound,2019-10-18
1wjq06y1,True,Other,Other,Outbound,2019-10-18
3yisp6xg,False,VirtualMeetups,Corporate Events,Outbound,2019-10-18
39uz4d8f,True,VirtualMeetups,Other,Outbound,2019-10-18
6c7biyxx,False,Other,Other,Inbound,2019-10-18
drc7b9xd,True,Other,Other,Outbound,2019-10-18
ig7vjn59,True,Other,Corporate Events,Inbound,2019-10-18
xnqzpsi1,False,Other,Other,Outbound,2019-10-18
wfnznwmn,True,Other,Corporate Events,Outbound,2019-10-18
akp8ssrd,False,Other,Other,Outbound,2019-10-18
92tpxn4x,True,Other,Other,Outbound,2019-10-18
6emhg9ij,True,Other,Other,Outbound,2019-10-18
r7g0y3q5,True,Other,Other,Outbound,2019-10-18
ttz12ew8,True,VirtualMeetups,Corporate Events,Inbound,2019-10-18
6xipune5,True,Other,Other,Outbound,2019-10-18
uekh7klb,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
tok95yuu,False,Other,Other,Outbound,2019-10-18
2phdfnmt,False,Other,Other,Outbound,2019-10-18
bew7247g,True,Other,Corporate Events,Inbound,2019-10-18
nqnifrfs,False,Other,Other,Outbound,2019-10-18
azr5zm7q,True,Other,Other,Outbound,2019-10-18
us96as1w,True,Other,Other,Outbound,2019-10-18
a5mhaz82,True,Other,Other,Outbound,2019-10-18
digtcv5e,False,Other,Other,Inbound,2019-10-18
l1o5gikj,False,Other,Other,Inbound,2019-10-18
p80kro72,True,VirtualMeetups,Other,Outbound,2019-10-18
r1mmknlg,False,Other,Corporate Events,Outbound,2019-10-18
56o3clem,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
j0ik7j82,False,VirtualMeetups,Corporate Events,Outbound,2019-10-18
s4dykuul,False,Other,Other,Inbound,2019-10-18
wax6sicl,False,Other,Other,Inbound,2019-10-18
xfzs2ezm,True,Other,Corporate Events,Outbound,2019-10-18
pcot98c5,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
gt3o2y5u,False,Other,Other,Outbound,2019-10-18
p00ig8gy,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
ip00km7b,True,Other,Other,Outbound,2019-10-18
lur1o3a0,False,Other,Other,Outbound,2019-10-18
duo0k74n,False,Other,Other,Outbound,2019-10-18
6gatipch,True,Other,Corporate Events,Outbound,2019-10-18
ufh2q1sf,False,Other,Other,Outbound,2019-10-18
2238kry6,False,VirtualMeetups,Corporate Events,Inbound,2019-10-18
1e6x5uo0,True,Other,Other,Outbound,2019-10-18
pbkxyimw,True,VirtualMeetups,Other,Inbound,2019-10-18
ibk5rtuc,False,Other,Other,Inbound,2019-10-18
cxneddd3,False,Other,Other,Outbound,2019-10-18
q8y1pfxp,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
060m46ly,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
yn8f3h6y,False,Other,Other,Outbound,2019-10-18
llz7dbbo,False,Other,Other,Outbound,2019-10-18
8k9z35hh,True,Other,Corporate Events,Inbound,2019-10-18
2gm2q6kn,False,Other,Other,Outbound,2019-10-18
avfl1jx8,True,Other,Corporate Events,Outbound,2019-10-18
3kmtapla,False,Other,Corporate Events,Outbound,2019-10-18
kurwota9,False,VirtualMeetups,Corporate Events,Outbound,2019-10-18
hw66je2j,True,Other,Other,Outbound,2019-10-18
sxllnnha,False,Other,Corporate Events,Outbound,2019-10-18
ksajzf9i,False,Other,Corporate Events,Outbound,2019-10-18
1gxt8s9d,False,VirtualMeetups,Corporate Events,Outbound,2019-10-18
i8rk2re9,False,Other,Corporate Events,Outbound,2019-10-18
u0fgmnja,True,VirtualMeetups,Corporate Events,Outbound,2019-10-18
kp039n0w,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
s5ic8zn3,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
naun0w5k,True,TradeShow,Corporate Events,Outbound,2019-10-19
3ycqounl,True,Other,Other,Outbound,2019-10-19
34roitj8,True,Other,Corporate Events,Outbound,2019-10-19
pzsnxite,False,Other,Other,Outbound,2019-10-19
c7mw7p7t,True,Other,Corporate Events,Inbound,2019-10-19
kjexpege,False,Other,Other,Outbound,2019-10-19
y6512780,True,Other,Other,Outbound,2019-10-19
xxrpfe83,False,Other,Corporate Events,Outbound,2019-10-19
n7d38n3e,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
docrci6a,False,Other,Corporate Events,Outbound,2019-10-19
npagymtl,True,Other,Corporate Events,Outbound,2019-10-19
7pb4ee7t,False,Other,Corporate Events,Outbound,2019-10-19
r57p2ujb,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
1j7wvuk5,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
22qf3438,True,Other,Other,Outbound,2019-10-19
svpucdtu,False,Other,Corporate Events,Outbound,2019-10-19
x2bbdc6b,True,Other,Corporate Events,Inbound,2019-10-19
hztoxqfw,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
ib854e8l,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
mubb1sbo,True,VirtualMeetups,Other,Outbound,2019-10-19
swxc2e19,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
mb51bhbi,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
m2vx46p8,True,Other,Other,Outbound,2019-10-19
hmaim1ws,True,VirtualMeetups,Corporate Events,Inbound,2019-10-19
v9lldwqk,True,Other,Other,Outbound,2019-10-19
07qbeege,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
evbzojyk,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
396wavg5,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
8erfooo9,False,Other,Other,Outbound,2019-10-19
l6ktoba9,False,Other,Corporate Events,Outbound,2019-10-19
j0b7z8hd,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
9o3gedqi,True,Other,Other,Outbound,2019-10-19
agwt45j7,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
ryycyo2f,True,Other,Other,Inbound,2019-10-19
w30bc8he,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
9p1vhmra,False,Other,Other,Outbound,2019-10-19
91c375i0,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
eefaz5ra,False,Other,Corporate Events,Outbound,2019-10-19
7bq14ld6,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
1vn4d2qo,True,Other,Corporate Events,Outbound,2019-10-19
8woad5yk,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
ftcllqmo,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
zgy1ztz7,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
bj4t1p84,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
zmvzzcq7,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
mxhw87v8,True,Other,Corporate Events,Inbound,2019-10-19
uofe3fmc,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
jivl7m3r,True,VirtualMeetups,Other,Outbound,2019-10-19
8vrszgfn,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
bcf2cgqb,True,Other,Other,Inbound,2019-10-19
ohbpclqr,True,VirtualMeetups,Corporate Events,Inbound,2019-10-19
zz5mytcc,True,Other,Corporate Events,Outbound,2019-10-19
7qc7by7u,False,VirtualMeetups,Other,Outbound,2019-10-19
7ispptqm,False,Other,Corporate Events,Outbound,2019-10-19
0wgbdr8o,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
gklgy16d,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
u6trb33i,False,Other,Corporate Events,Outbound,2019-10-19
boahwvks,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
igjpx9xx,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
2ls5ywbl,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
mns84ks3,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
qyojjh77,True,Other,Other,Outbound,2019-10-19
o4ynweoc,False,Other,Corporate Events,Outbound,2019-10-19
rbjkt54m,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
lvt6twmu,False,VirtualMeetups,Other,Outbound,2019-10-19
5jj31v9f,True,Other,Other,Outbound,2019-10-19
j5q3qegt,False,VirtualMeetups,Other,Outbound,2019-10-19
09j91ivh,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
p146e8cj,False,Other,Corporate Events,Outbound,2019-10-19
a8ywcnru,True,Other,Other,Outbound,2019-10-19
x5sbohfz,False,Other,Other,Outbound,2019-10-19
geftnlnv,True,Other,Other,Outbound,2019-10-19
aqwc9drm,False,Other,Other,Inbound,2019-10-19
28spv9uc,True,Other,Corporate Events,Outbound,2019-10-19
ru69mvle,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
hyirxy2m,True,Other,Corporate Events,Outbound,2019-10-19
pvuytd4x,True,VirtualMeetups,Corporate Events,Inbound,2019-10-19
js0e3isw,True,Other,Corporate Events,Outbound,2019-10-19
mwaf046c,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
72n92szr,False,VirtualMeetups,Other,Outbound,2019-10-19
296pnb00,False,Other,Other,Outbound,2019-10-19
0ljhfb5r,True,Other,Corporate Events,Inbound,2019-10-19
8k1pna6s,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
rf6ww5sq,False,Other,Other,Outbound,2019-10-19
nmbgxseq,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
blzykzkf,True,Other,Corporate Events,Inbound,2019-10-19
qhgmrw9u,True,Other,Corporate Events,Outbound,2019-10-19
cvzvjgqx,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
ts220ka1,False,VirtualMeetups,Corporate Events,Outbound,2019-10-19
q93lhwmc,True,VirtualMeetups,Corporate Events,Outbound,2019-10-19
t0334kaw,False,Other,Other,Outbound,2019-10-19
5rkjy9zu,False,Other,Other,Outbound,2019-10-19
qgvnvhkm,False,VirtualMeetups,Corporate Events,Inbound,2019-10-19
i741lcbi,False,Other,Corporate Events,Inbound,2019-10-19
f60bmvvk,True,Other,Corporate Events,Outbound,2019-10-19
26pqsc8k,True,Other,Other,Outbound,2019-10-19
dk7c7x86,False,Other,Corporate Events,Outbound,2019-10-19
ygcl84mb,True,Other,Other,Outbound,2019-10-19
mr40iqqc,True,Other,Corporate Events,Inbound,2019-10-19
ck92oqae,True,Other,Corporate Events,Outbound,2019-10-19
5nakn9ql,True,Other,Other,Outbound,2019-10-19
42tnsqit,True,Other,Other,Outbound,2019-10-19
bjynihj4,True,Other,Corporate Events,Inbound,2019-10-19
2ft6zmgh,False,Other,Other,Outbound,2019-10-19
g38ipvnb,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
ugpitm6t,False,Other,Other,Inbound,2019-10-20
woxst471,True,Other,Other,Inbound,2019-10-20
bnwyr62a,False,Other,Corporate Events,Outbound,2019-10-20
p0xow38v,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
010gg98y,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
47ujoymq,False,VirtualMeetups,Corporate Events,Inbound,2019-10-20
6jfag6tw,True,Other,Other,Inbound,2019-10-20
tn6190id,True,Other,Corporate Events,Inbound,2019-10-20
8asi765u,False,VirtualMeetups,Corporate Events,Inbound,2019-10-20
ip1sxe2b,False,Other,Other,Outbound,2019-10-20
dg2kmv5d,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
2tfvwyew,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
hcky5uk7,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
50j7d6ge,True,Other,Other,Inbound,2019-10-20
tgkrl5an,False,Other,Corporate Events,Outbound,2019-10-20
lgeftlt1,True,Other,Other,Outbound,2019-10-20
zhcfd2j2,True,Other,Corporate Events,Outbound,2019-10-20
o1vomqyb,True,Other,Other,Outbound,2019-10-20
oqg42t3s,False,Other,Other,Outbound,2019-10-20
jcqdddgu,False,Other,Other,Inbound,2019-10-20
1xh3ihye,True,Other,Corporate Events,Outbound,2019-10-20
nh8o58zw,False,VirtualMeetups,Corporate Events,Outbound,2019-10-20
r94xa3c0,True,VirtualMeetups,Other,Outbound,2019-10-20
kmyrp7qc,True,Other,Corporate Events,Outbound,2019-10-20
to7ru1qk,True,Other,Corporate Events,Inbound,2019-10-20
vmztj7mo,False,Other,Other,Outbound,2019-10-20
vgbb4cdn,True,VirtualMeetups,Other,Outbound,2019-10-20
5r6rdw24,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
t24ur19j,True,Other,Corporate Events,Outbound,2019-10-20
a7fje9zf,False,Other,Corporate Events,Outbound,2019-10-20
4gsjsisy,False,Other,Corporate Events,Outbound,2019-10-20
cgmy2q83,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
s9dlh1dm,False,Other,Other,Outbound,2019-10-20
kynm64f1,False,VirtualMeetups,Corporate Events,Outbound,2019-10-20
n13sukke,True,Other,Other,Outbound,2019-10-20
9snzq11t,True,VirtualMeetups,Corporate Events,Inbound,2019-10-20
ck6f7375,False,Other,Corporate Events,Outbound,2019-10-20
4hhtvtpt,False,Other,Corporate Events,Outbound,2019-10-20
1x93wddh,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
c3jk9nzw,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
dmyct6ej,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
efc4gdbx,True,VirtualMeetups,Other,Outbound,2019-10-20
ydb8l8cp,False,Other,Corporate Events,Outbound,2019-10-20
wc472xs4,True,VirtualMeetups,Other,Inbound,2019-10-20
esjcdsqu,True,Other,Other,Outbound,2019-10-20
1nhvedmd,True,Other,Other,Inbound,2019-10-20
mlyii79r,False,Other,Other,Outbound,2019-10-20
6xsxpsdy,False,VirtualMeetups,Corporate Events,Outbound,2019-10-20
1okbtvv0,True,Other,Corporate Events,Outbound,2019-10-20
9fj3nxfe,True,VirtualMeetups,Other,Outbound,2019-10-20
sr2xejuq,False,Other,Other,Outbound,2019-10-20
m170n51a,False,Other,Other,Outbound,2019-10-20
4r2n6gfy,True,Other,Corporate Events,Outbound,2019-10-20
hyrnowcv,False,Other,Corporate Events,Outbound,2019-10-20
21mfa72k,False,VirtualMeetups,Corporate Events,Outbound,2019-10-20
r616sdvb,True,Other,Corporate Events,Outbound,2019-10-20
7xlhfyz7,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
k2xakx1m,False,VirtualMeetups,Corporate Events,Inbound,2019-10-20
ldb6kom7,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
eiesr72k,True,VirtualMeetups,Corporate Events,Inbound,2019-10-20
aaq6rntl,False,VirtualMeetups,Other,Outbound,2019-10-20
ln3rqhy7,False,Other,Other,Outbound,2019-10-20
lmpnoqzx,False,Other,Corporate Events,Inbound,2019-10-20
3u0xwtqt,False,Other,Other,Outbound,2019-10-20
uidk0obo,True,Other,Corporate Events,Outbound,2019-10-20
fixe5bs2,True,Other,Corporate Events,Inbound,2019-10-20
f418mnh3,False,VirtualMeetups,Other,Outbound,2019-10-20
wtr882vl,False,Other,Corporate Events,Outbound,2019-10-20
rzarjjbf,True,Other,Corporate Events,Outbound,2019-10-20
ak9ryh24,True,Other,Other,Outbound,2019-10-20
x9z2gsfr,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
s7t5dz6q,True,Other,Other,Outbound,2019-10-20
8rpv6akp,False,VirtualMeetups,Other,Outbound,2019-10-20
6nu1143w,False,Other,Corporate Events,Outbound,2019-10-20
qewukl69,False,VirtualMeetups,Corporate Events,Outbound,2019-10-20
qs3rj6sp,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
el7apwag,True,Other,Corporate Events,Outbound,2019-10-20
roimt1rv,False,Other,Other,Outbound,2019-10-20
aez2cm32,False,Other,Corporate Events,Inbound,2019-10-20
c820fn0b,False,VirtualMeetups,Corporate Events,Outbound,2019-10-20
u6wzon5b,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
neoequ49,True,Other,Corporate Events,Outbound,2019-10-20
bjwbyy61,True,VirtualMeetups,Other,Outbound,2019-10-20
0wp1gitu,False,Other,Corporate Events,Inbound,2019-10-20
1l6r0skg,False,Other,Corporate Events,Inbound,2019-10-20
7lzaijqw,True,Other,Other,Outbound,2019-10-20
t8yui6ck,True,VirtualMeetups,Corporate Events,Inbound,2019-10-20
nhdph0oj,False,Other,Other,Inbound,2019-10-20
y977uptp,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
481dcht4,False,Other,Other,Outbound,2019-10-20
xohswyfz,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
0gv96doq,False,Other,Other,Outbound,2019-10-20
nkqnlohr,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
xrzudln8,True,VirtualMeetups,Other,Outbound,2019-10-20
smp3rbj4,False,Other,Other,Outbound,2019-10-20
hxvnnr5x,True,VirtualMeetups,Corporate Events,Outbound,2019-10-20
m4clpfxc,True,Other,Other,Outbound,2019-10-20
u8p24eig,True,Other,Other,Outbound,2019-10-20
botggk9q,True,Other,Other,Outbound,2019-10-20
b9653j7q,True,Other,Corporate Events,Inbound,2019-10-20
6vr23zty,False,Other,Other,Outbound,2019-10-20
yyqpbvnq,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
i674xvko,False,Other,Other,Outbound,2019-10-21
ttp2r4wa,True,Other,Other,Inbound,2019-10-21
xbvny5hu,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
3km6u3kj,False,Other,Other,Inbound,2019-10-21
akaqa4r6,True,Other,Corporate Events,Outbound,2019-10-21
kux17f89,False,Other,Other,Outbound,2019-10-21
l4olccj8,False,Other,Other,Inbound,2019-10-21
4fb59ijd,True,Other,Corporate Events,Outbound,2019-10-21
0uxhmwyz,True,Other,Corporate Events,Outbound,2019-10-21
di4vpxtu,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
6412ifr5,False,Other,Other,Outbound,2019-10-21
fy3rhsw4,True,Other,Corporate Events,Outbound,2019-10-21
xxdt1jbe,False,Other,Other,Outbound,2019-10-21
5rxl7vsl,True,Other,Other,Outbound,2019-10-21
dql05745,True,VirtualMeetups,Corporate Events,Inbound,2019-10-21
no7c0u4n,True,Other,Corporate Events,Inbound,2019-10-21
rvcxqeec,True,VirtualMeetups,Corporate Events,Inbound,2019-10-21
ydb8d9kh,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
88ujn8ud,False,Other,Other,Outbound,2019-10-21
med4ceof,True,Other,Corporate Events,Outbound,2019-10-21
l9nvvq7b,True,Other,Corporate Events,Inbound,2019-10-21
lp28mhsk,True,Other,Other,Outbound,2019-10-21
aa1xo3c7,False,Other,Other,Outbound,2019-10-21
5d7ftmkj,True,Other,Corporate Events,Outbound,2019-10-21
gz3gu0fg,False,VirtualMeetups,Other,Outbound,2019-10-21
vrwu9ld9,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
0u9ny982,False,Other,Other,Outbound,2019-10-21
k9yn4x59,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
50vs0fhn,True,Other,Other,Inbound,2019-10-21
pvh858dd,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
zd34li46,False,Other,Other,Outbound,2019-10-21
s9ntswzx,False,Other,Corporate Events,Outbound,2019-10-21
bsizijmz,True,Other,Corporate Events,Outbound,2019-10-21
yw071i15,False,Other,Corporate Events,Outbound,2019-10-21
g28ndua4,False,VirtualMeetups,Corporate Events,Inbound,2019-10-21
m7uc5rsz,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
bgjz7k7z,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
5ls7a96g,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
j47f2puf,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
x1w3i3ej,True,Other,Other,Outbound,2019-10-21
c0nixcj9,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
1f5xltkd,True,Other,Corporate Events,Outbound,2019-10-21
371b3wp5,True,Other,Other,Outbound,2019-10-21
up552scj,True,Other,Corporate Events,Outbound,2019-10-21
0xh5708t,True,Other,Other,Outbound,2019-10-21
q4njctxp,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
opsx1668,True,Other,Other,Outbound,2019-10-21
hwcjdbgh,True,TradeShow,Other,Outbound,2019-10-21
hr6kgtlg,True,VirtualMeetups,Corporate Events,Inbound,2019-10-21
z7o3040b,False,Other,Other,Outbound,2019-10-21
9triu2yu,True,Other,Other,Outbound,2019-10-21
lpwf8ksu,True,Other,Corporate Events,Outbound,2019-10-21
lb1sdhoh,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
s081tmtr,True,Other,Corporate Events,Inbound,2019-10-21
z1pmuh5s,False,Other,Corporate Events,Outbound,2019-10-21
bazlwqix,True,Other,Corporate Events,Inbound,2019-10-21
m1hzvdr3,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
vpyjfmta,False,Other,Corporate Events,Outbound,2019-10-21
8b714ws2,True,Other,Other,Outbound,2019-10-21
wsr8ywfl,False,Other,Other,Outbound,2019-10-21
055wcwhj,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
p9lz6lwb,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
9sv50njd,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
rp3m9exz,False,Other,Corporate Events,Inbound,2019-10-21
za5bqncy,True,Other,Corporate Events,Inbound,2019-10-21
q430zjly,False,VirtualMeetups,Other,Outbound,2019-10-21
6vp95ziw,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
ylma8opj,False,VirtualMeetups,Corporate Events,Outbound,2019-10-21
1tddvldj,False,Other,Other,Outbound,2019-10-21
iquk6l10,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
f0r13q8l,True,VirtualMeetups,Other,Outbound,2019-10-21
amf5spws,True,Other,Corporate Events,Outbound,2019-10-21
qwofzzjj,True,VirtualMeetups,Corporate Events,Outbound,2019-10-21
ngkvb51x,True,VirtualMeetups,Other,Outbound,2019-10-21
v5z74o9x,True,Other,Corporate Events,Inbound,2019-10-21
6ecqzuie,True,Other,Other,Outbound,2019-10-21
